customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2316,Male,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
2317,Female,0,Yes,Yes,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,No
2318,Female,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Twoyear,No,Banktransfer(automatic),1,1,No
2319,Male,0,Yes,Yes,0,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,No,Electroniccheck,1,1,No
2320,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),1,1,No
2321,Female,1,No,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Banktransfer(automatic),1,1,No
2322,Female,0,No,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),0,1,No
2323,Female,0,No,No,1,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Creditcard(automatic),1,1,Yes
2324,Female,1,Yes,No,0,Yes,Yes,Fiberoptic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
2325,Female,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Electroniccheck,0,0,No
2326,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,No,Creditcard(automatic),1,1,No
2327,Female,1,Yes,No,1,Yes,No,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
2328,Female,1,Yes,No,1,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Banktransfer(automatic),1,1,No
2329,Female,0,No,No,1,Yes,Yes,Fiberoptic,No,Yes,No,Yes,No,Yes,Oneyear,No,Electroniccheck,1,1,No
2330,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electroniccheck,1,1,No
2331,Female,0,Yes,No,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Mailedcheck,0,1,No
2332,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Oneyear,Yes,Creditcard(automatic),1,1,No
2333,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Banktransfer(automatic),1,1,No
2334,Male,1,Yes,No,0,Yes,Yes,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
2335,Male,0,No,No,0,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailedcheck,1,0,No
2336,Male,0,Yes,No,0,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Banktransfer(automatic),1,1,Yes
2337,Female,1,No,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,Banktransfer(automatic),1,1,Yes
2338,Male,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),0,1,No
2339,Female,1,No,No,1,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
2340,Female,0,Yes,Yes,1,No,Nophoneservice,DSL,Yes,No,Yes,No,No,Yes,Oneyear,No,Creditcard(automatic),1,1,No
2341,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Banktransfer(automatic),1,1,No
2342,Female,0,No,No,1,Yes,Yes,Fiberoptic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Banktransfer(automatic),1,1,No
2343,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,0,No
2344,Female,1,No,No,0,No,Nophoneservice,DSL,Yes,No,Yes,Yes,No,No,Twoyear,No,Mailedcheck,1,1,No
2345,Female,0,No,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Banktransfer(automatic),0,0,No
2346,Female,0,Yes,Yes,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,No,Yes,Twoyear,Yes,Creditcard(automatic),1,1,No
2347,Male,0,Yes,Yes,0,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,0,0,No
2348,Male,0,Yes,Yes,1,No,Nophoneservice,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Banktransfer(automatic),1,1,No
2349,Male,0,Yes,Yes,1,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,No,No,Twoyear,No,Banktransfer(automatic),1,1,No
2350,Female,0,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,No
2351,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,No,Banktransfer(automatic),1,1,No
2352,Male,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Banktransfer(automatic),0,0,No
2353,Male,0,No,No,0,Yes,No,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,0,No
2354,Male,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,0,No
2355,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Twoyear,Yes,Banktransfer(automatic),1,1,No
2356,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
2357,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Oneyear,No,Mailedcheck,1,1,No
2358,Female,0,Yes,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Electroniccheck,0,1,No
2359,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Banktransfer(automatic),1,1,No
2360,Male,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),0,1,No
2361,Female,0,No,Yes,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailedcheck,1,0,Yes
2362,Male,0,Yes,Yes,1,No,Nophoneservice,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
2363,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,No
2364,Male,0,Yes,No,0,Yes,Yes,Fiberoptic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,No
2365,Male,1,No,No,1,Yes,Yes,Fiberoptic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Banktransfer(automatic),1,1,No
2366,Female,1,No,No,0,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,Yes
2367,Female,0,No,No,0,Yes,No,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Creditcard(automatic),1,0,Yes
2368,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),1,1,No
2369,Male,0,No,No,1,Yes,Yes,Fiberoptic,Yes,No,Yes,Yes,No,Yes,Twoyear,No,Creditcard(automatic),1,1,No
2370,Male,0,Yes,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,No
2371,Female,0,No,No,0,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Electroniccheck,0,0,No
2372,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),1,1,No
2373,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Oneyear,Yes,Creditcard(automatic),1,1,No
2374,Male,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
2375,Female,1,Yes,No,1,Yes,No,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,No
2376,Male,0,No,No,0,Yes,No,DSL,No,Yes,No,No,Yes,No,Oneyear,Yes,Electroniccheck,1,1,No
2377,Male,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,No
2378,Female,0,Yes,No,1,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
2379,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Banktransfer(automatic),1,1,Yes
2380,Male,0,Yes,Yes,1,Yes,Yes,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,No
2381,Male,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,0,0,No
2382,Female,0,No,No,1,No,Nophoneservice,DSL,Yes,Yes,No,Yes,No,No,Oneyear,No,Creditcard(automatic),1,1,No
2383,Male,0,Yes,Yes,1,No,Nophoneservice,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,0,1,No
2384,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Creditcard(automatic),1,1,No
2385,Female,0,No,Yes,0,No,Nophoneservice,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailedcheck,1,0,No
2386,Female,0,Yes,Yes,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailedcheck,1,1,No
2387,Male,0,No,No,0,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electroniccheck,1,1,No
2388,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,0,No
2389,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Oneyear,No,Electroniccheck,1,1,No
2390,Female,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Electroniccheck,0,0,No
2391,Male,0,No,No,0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,No
2392,Male,0,No,No,1,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
2393,Female,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Oneyear,Yes,Mailedcheck,1,1,Yes
2394,Male,0,No,No,1,Yes,Yes,Fiberoptic,No,Yes,No,No,No,No,Oneyear,Yes,Creditcard(automatic),1,1,No
2395,Female,1,Yes,No,1,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,No,Oneyear,Yes,Electroniccheck,1,1,No
2396,Female,1,Yes,No,1,Yes,Yes,Fiberoptic,Yes,Yes,No,No,No,Yes,Oneyear,No,Creditcard(automatic),1,1,No
2397,Male,0,No,No,0,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,0,Yes
2398,Female,0,Yes,Yes,0,No,Nophoneservice,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,0,No
2399,Female,0,Yes,No,0,No,Nophoneservice,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,No
2400,Female,0,No,Yes,0,Yes,No,Fiberoptic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Banktransfer(automatic),1,1,No
2401,Male,1,No,Yes,0,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electroniccheck,1,1,No
2402,Male,0,No,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
2403,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,Banktransfer(automatic),1,1,No
2404,Female,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,Yes,No,No,Yes,No,Oneyear,Yes,Creditcard(automatic),1,1,No
2405,Female,0,Yes,Yes,0,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
2406,Female,0,No,No,0,Yes,No,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
2407,Female,0,Yes,No,0,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,Yes
2408,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,No
2409,Male,0,Yes,Yes,1,No,Nophoneservice,DSL,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,Creditcard(automatic),1,1,No
2410,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,No,Electroniccheck,1,1,No
2411,Male,0,No,Yes,1,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,Electroniccheck,1,1,No
2412,Female,0,Yes,No,1,No,Nophoneservice,DSL,No,Yes,No,Yes,No,No,Oneyear,No,Mailedcheck,1,1,Yes
2413,Male,0,Yes,Yes,0,No,Nophoneservice,DSL,Yes,No,Yes,Yes,No,Yes,Twoyear,No,Creditcard(automatic),1,0,No
2414,Female,0,Yes,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Banktransfer(automatic),0,1,No
2415,Female,1,Yes,Yes,1,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Creditcard(automatic),1,1,Yes
2416,Male,0,No,No,1,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,Yes,Oneyear,Yes,Banktransfer(automatic),1,1,No
2417,Male,0,No,No,0,No,Nophoneservice,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electroniccheck,1,1,No
2418,Female,1,No,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Banktransfer(automatic),1,1,No
2419,Female,0,No,No,0,Yes,No,DSL,No,No,Yes,Yes,No,No,Oneyear,No,Banktransfer(automatic),1,1,No
2420,Male,0,Yes,Yes,0,No,Nophoneservice,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Creditcard(automatic),1,0,No
2421,Male,0,No,No,1,No,Nophoneservice,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,No
2422,Male,1,No,No,0,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,No
2423,Female,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,0,1,No
2424,Female,0,No,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,Yes
2425,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Electroniccheck,0,1,No
2426,Female,0,Yes,No,0,No,Nophoneservice,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
2427,Male,0,No,No,0,No,Nophoneservice,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electroniccheck,1,0,Yes
2428,Male,0,No,Yes,1,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,Yes
2429,Male,1,Yes,No,1,Yes,No,Fiberoptic,Yes,Yes,Yes,No,No,No,Oneyear,Yes,Creditcard(automatic),1,1,No
2430,Male,0,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Twoyear,Yes,Mailedcheck,1,1,No
2431,Male,1,No,No,0,No,Nophoneservice,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailedcheck,0,0,Yes
2432,Female,1,Yes,No,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Electroniccheck,0,1,No
2433,Male,0,No,No,0,No,Nophoneservice,DSL,Yes,No,Yes,Yes,No,Yes,Oneyear,No,Mailedcheck,1,1,No
2434,Female,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
2435,Female,0,No,Yes,0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
2436,Female,1,No,No,1,Yes,No,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
2437,Female,0,No,No,0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electroniccheck,1,1,No
2438,Female,0,No,No,0,Yes,Yes,Fiberoptic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,Yes
2439,Male,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Banktransfer(automatic),0,0,No
2440,Male,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Creditcard(automatic),0,1,No
2441,Female,1,No,No,0,Yes,No,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,No,Mailedcheck,1,0,No
2442,Male,1,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
2443,Female,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Twoyear,No,Creditcard(automatic),1,1,No
2444,Female,1,No,No,1,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
2445,Female,0,Yes,Yes,1,Yes,No,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,No,Mailedcheck,1,1,No
2446,Female,0,No,No,1,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Creditcard(automatic),1,1,Yes
2447,Male,0,No,No,0,Yes,No,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,No
2448,Female,1,No,No,0,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
2449,Male,0,Yes,Yes,0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Banktransfer(automatic),1,1,No
2450,Female,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,No
2451,Male,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,Yes,No,No,Yes,Yes,Oneyear,No,Electroniccheck,1,1,Yes
2452,Male,1,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Creditcard(automatic),1,1,Yes
2453,Female,1,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,No
2454,Female,0,No,No,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Electroniccheck,0,1,No
2455,Female,0,No,No,0,Yes,No,Fiberoptic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
2456,Male,0,Yes,Yes,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,No
2457,Male,1,Yes,No,1,Yes,No,Fiberoptic,No,Yes,Yes,No,Yes,No,Oneyear,Yes,Electroniccheck,1,1,No
2458,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Twoyear,Yes,Creditcard(automatic),1,1,No
2459,Male,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Creditcard(automatic),0,0,No
2460,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,No
2461,Female,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Banktransfer(automatic),0,1,No
2462,Male,0,No,Yes,0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Banktransfer(automatic),1,0,No
2463,Male,0,Yes,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,No
2464,Female,0,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,Yes
2465,Male,0,No,No,0,No,Nophoneservice,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Banktransfer(automatic),1,0,Yes
2466,Male,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,No
2467,Male,0,Yes,Yes,1,Yes,Yes,Fiberoptic,No,No,No,Yes,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,No
2468,Male,0,Yes,No,0,No,Nophoneservice,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,0,Yes
2469,Female,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,0,1,No
2470,Female,0,Yes,No,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Creditcard(automatic),0,1,No
2471,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Creditcard(automatic),1,1,Yes
2472,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Twoyear,No,Creditcard(automatic),1,1,No
2473,Female,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
2474,Female,0,No,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
2475,Female,0,No,No,1,Yes,No,Fiberoptic,Yes,Yes,Yes,Yes,No,Yes,Twoyear,No,Mailedcheck,1,1,No
2476,Male,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Mailedcheck,1,1,No
2477,Male,0,No,No,0,Yes,No,Fiberoptic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailedcheck,1,0,No
2478,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailedcheck,1,0,No
2479,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Twoyear,Yes,Creditcard(automatic),1,1,No
2480,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,Yes
2481,Male,1,Yes,No,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),0,1,No
2482,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,No
2483,Male,1,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
2484,Male,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
2485,Female,0,No,No,0,Yes,Yes,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
2486,Female,0,Yes,Yes,1,Yes,Yes,Fiberoptic,No,No,No,Yes,No,Yes,Oneyear,Yes,Electroniccheck,1,1,No
2487,Male,0,No,No,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Banktransfer(automatic),1,1,No
2488,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
2489,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Oneyear,Yes,Electroniccheck,1,1,No
2490,Male,0,No,Yes,1,Yes,Yes,Fiberoptic,No,No,No,Yes,Yes,Yes,Twoyear,No,Mailedcheck,1,1,No
2491,Female,0,Yes,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Creditcard(automatic),0,1,No
2492,Male,0,Yes,No,0,No,Nophoneservice,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
2493,Female,0,Yes,No,0,Yes,Yes,Fiberoptic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
